"","X","Gene.name","alpha","beta","lambda1","lambda2","MCpval","on_state_freq","on_state","total_cells","CellType","MEAN","MODE","MEDIAN"
"2871",2871,"Atp6ap2",0.0209451706262616,0.140663509898199,3625.99173813305,0.613413976642899,1,36,9,25,"Fast-spiking",1016.03148519157,135.153734410966,0
"2872",2872,"Atp6v0b",0.0336729865135988,0.278791237684663,225.323453621131,0.846372223965863,0.805,28,7,25,"Fast-spiking",88.1502277209043,34.3508837516324,0
"2873",2873,"Atp6v0d1",0.028463156944251,0.300344337226663,253.320622729889,0.865583475640902,0.979,28,7,25,"Fast-spiking",66.0343223173764,9.6707053271241,0
"2874",2874,"Atp6v0e2",0.0941123819948917,24.3391770663715,404.245922087002,18.205440927333,0.774,32,8,25,"Fast-spiking",115.333727352059,51.5570216772275,0
"2875",2875,"Atp6v1b2",0.0709536506412104,0.494615532145927,4375.53178399238,0.947854563792734,0.984,56,14,25,"Fast-spiking",1003.23872544049,124.753311318837,0.407971559654261
"2876",2876,"Atp6v1c1",0.0281863926716417,0.312508050135029,2252.87680155268,0.846069959966847,0.97,40,10,25,"Fast-spiking",421.723821328495,37.1945580343389,0
"2877",2877,"Atp6v1d",0.0338949282650532,0.297726454663538,1837.34843725901,0.933936607871144,1,40,10,25,"Fast-spiking",465.261867147817,77.8343122745299,0
"2878",2878,"Atp6v1g1",0.0196004654183251,0.12351780709189,197.910178486933,0.887405780703996,0.551,28,7,25,"Fast-spiking",97.08800119001,4.7339721815766,0
"2879",2879,"Atp6v1g2",0.0984235974321684,0.793523221736381,5776.14339547812,1.05360380700625,0.344,48,12,25,"Fast-spiking",1594.69370053431,219.553715595026,0
"2880",2880,"Atp6v1h",0.0329739024672476,1.0078607787354,280.525417419066,2.55740768188542,0.235,24,6,25,"Fast-spiking",135.055965710702,24.9496999981133,0
"2881",2881,"Atp8a1",0.0592527271743279,2.01863925099253,611.957714698431,1.6591682574311,0.176,56,14,25,"Fast-spiking",68.7708506305284,1.94101798830615,0.590609405403296
"2882",2882,"Atp8b1",0.0403606274654419,0.295551176978643,71.990004127251,0.0616312132668266,0.393,28,7,25,"Fast-spiking",1.8349482244225,0.521159451691288,0
"2883",2883,"Atp9a",0.0303908239046379,1.16480383392939,891.107186534621,2.47636845632911,0.082,36,9,25,"Fast-spiking",274.563783268639,30.5313246430487,0
"2884",2884,"Atp11a",0.0367956508030778,1.37771251144393,113.456024455319,1.46451850987695,0.469,28,7,25,"Fast-spiking",20.6404444513434,1.50670210839866,0
"2885",2885,"Atp11b",0.0466718053675351,0.477354283202421,207.643528157122,3.37634249782699,0.887,44,11,25,"Fast-spiking",141.856165113244,3.91399156503242,0
"2886",2886,"Atp13a2",0.0208868912135393,0.801992485438223,841.723561370662,1.11394963689575,0.999,32,8,25,"Fast-spiking",125.527378410189,4.7460345802243,0
"2887",2887,"Atpif1",0.0563408333918556,0.345625934908866,810.789446935946,0.96869633530671,0.817,52,13,25,"Fast-spiking",193.368186983997,19.8899906299124,0.17530438927104
"2888",2888,"Atrx",0.0668680563462814,20.1226930705839,2905.21110168191,4.78751472613464,0.092,68,17,25,"Fast-spiking",299.131621346793,0.588243008377852,0.859599932360382
"2889",2889,"Atxn2",0.0502844330833051,7.58509665066526,1127.27943708064,1.94180709697047,0.698,48,12,25,"Fast-spiking",103.79864568145,2.43169679767646,0
"2890",2890,"Atxn7l3b",0.049881163262874,0.704504862809053,1524.12718631123,1.17879939674644,0.55,52,13,25,"Fast-spiking",267.048917704778,5.40126016723065,0.169400790831382
"2891",2891,"Atxn7l3",0.0487034490727435,0.349387839209227,1083.15987911452,0.960252357958949,0.703,32,8,25,"Fast-spiking",461.756783242458,166.669375515787,0
"2892",2892,"Aurkb",0.0878830502886968,0.773021322722753,107.836966748243,0.0673435992706466,0.871,28,7,25,"Fast-spiking",2.33127467173836,0.694930463842983,0
"2893",2893,"Auts2",0.133210039809681,1.27770484553554,16.4702490062384,0.560251203315227,0.853,44,11,25,"Fast-spiking",2.23232932979227,0.752810223955984,0
"2894",2894,"Avl9",0.0534573741831159,0.795366662069825,26.8633117882761,1.10600920886008,0.969,24,6,25,"Fast-spiking",8.56497703023651,2.57352604967358,0
"2895",2895,"Axin1",0.0336987693350227,0.661230490833315,18.0326090640759,7.60412791271093,0.906,24,6,25,"Fast-spiking",28.937614234358,2.07438082298574,0
"2896",2896,"Azi2",0.0346726512225967,0.559912983676839,29.9171562631009,1.34149747751371,0.987,24,6,25,"Fast-spiking",11.3073809301663,1.48940209533226,0
"2897",2897,"Azin1",0.0537476294293114,0.39442228668509,953.186170189026,0.925569521349148,0.377,40,10,25,"Fast-spiking",206.90554283123,7.93523372584684,0
"2898",2898,"B3galt1",0.0639470232167409,0.956060539673273,18.4462093827768,0.499126603071283,0.584,24,6,25,"Fast-spiking",2.60448246419842,1.77368112541957,0
"2899",2899,"B3gat2",0.0693880072304325,0.940151798687341,27.6907759592785,0.929925364588666,0.846,28,7,25,"Fast-spiking",7.03978170741536,1.50148500943563,0
"2900",2900,"B3gat3",0.0366218933352353,0.844501458076401,50.2423397116946,1.41205084428504,0.867,20,5,25,"Fast-spiking",15.0500809851988,1.86244930751935,0
"2901",2901,"B4galt5",0.453923829242815,1.91314900941352,539.459863156203,1.80654831800458,0.546,24,6,25,"Fast-spiking",185.068072367565,37.1169096064389,0
"2902",2902,"B230120H23Rik",0.135585802688654,21.1118919421141,222.447938898702,0.551681078177411,0.953,44,11,25,"Fast-spiking",2.52833044263402,0.555571841111622,0
"2903",2903,"B630005N14Rik",0.0530702377422901,103.262956500427,1969.19012383184,11.1819806065102,0.08,32,8,25,"Fast-spiking",248.995136825837,3.56021319755014,0
"2904",2904,"BC030307",0.0608444477610224,0.45518382192982,12.4127005363233,0.537181322233615,0.858,28,7,25,"Fast-spiking",2.95311366436011,0.999502105161676,0
"2905",2905,"BC037034",0.0236324234839588,0.38091701111882,113.550936289154,0.851721106386093,0.526,20,5,25,"Fast-spiking",34.6247271185193,11.9903034826923,0
"2906",2906,"BC048403",0.124073055381629,12.7705932344922,410.491715853023,0.0531687715206978,0.381,32,8,25,"Fast-spiking",0.980713349083975,0.256580510112151,0
"2907",2907,"BC068157",0.0318110428643939,0.314860209802623,162.49927878463,0.928563636091639,0.963,28,7,25,"Fast-spiking",51.8836050942761,8.2411742595271,0
"2908",2908,"Baalc",0.0321049313686747,0.235442488744637,816.249477700563,0.913707373227337,1,28,7,25,"Fast-spiking",268.957220836135,79.7464891652194,0
"2909",2909,"Bace1",0.0689132717134628,1.14173313627467,61.7206883263415,1.61153987257034,0.972,28,7,25,"Fast-spiking",21.0096243011502,3.3483785512282,0
"2910",2910,"Bag4",0.0151410141927841,0.173977652725109,173.321717698273,0.929475387279738,0.93,20,5,25,"Fast-spiking",60.4096357336633,7.89457628685287,0
"2911",2911,"Bag6",0.0750962149058975,0.540457445770424,15.8146416023895,0.71808615305523,0.612,36,9,25,"Fast-spiking",3.88569310923343,1.06383401356975,0
"2912",2912,"Bai2",0.0481945700721076,0.325195366663069,27.7071391341731,1.02848980088728,0.859,36,9,25,"Fast-spiking",10.3256515180402,2.39303802087685,0
"2913",2913,"Bai3",0.0628255089632782,0.966556331728861,1284.27842696415,1.05217883551311,0.225,40,10,25,"Fast-spiking",234.641996499286,13.6957723699447,0
"2914",2914,"Baiap2l2",0.0282349861170176,0.161168927109779,7.42584707172433,0.481567950483373,0.943,32,8,25,"Fast-spiking",1.68448073870852,0.49103663571247,0
"2915",2915,"Baiap3",0.0295863104393303,0.893097803711947,111.955354740891,1.28735265335311,0.857,20,5,25,"Fast-spiking",33.6290859506649,3.84705186217757,0
"2916",2916,"Basp1",0.0723216651338801,0.456462095008035,2742.80131517482,0.903645067224787,0.961,80,20,25,"Fast-spiking",484.620646221856,40.3561084476572,4.86472152263434
"2917",2917,"Baz1a",0.0730722491862609,1.21234941971636,16.7354036883848,0.534012807860361,0.866,28,7,25,"Fast-spiking",1.90612797563959,0.540668338376111,0
"2918",2918,"Baz1b",0.0757972777656756,3.17821069338789,106.795874232331,1.70625539196615,0.562,24,6,25,"Fast-spiking",24.4282065131908,2.99782900631522,0
"2919",2919,"Baz2a",0.0418835547913278,359.357532580587,13522.7693752021,3.91171508102447,0.154,44,11,25,"Fast-spiking",66.8897094921205,0.00299214704011241,0
"2920",2920,"Bbip1",0.0494754799713144,6.4811846474723,1005.33927027795,1.80764008427468,0.424,40,10,25,"Fast-spiking",118.716886149093,2.92446570946021,0
"2921",2921,"Bbx",0.0461338068760394,1.30259760305602,1483.57308999674,1.00859711377203,0.699,48,12,25,"Fast-spiking",195.700198098732,10.6418424521873,0
"2922",2922,"Bc1",0.0617419575398476,0.608500630716484,62.5429473227306,0.028743874104408,0.286,28,7,25,"Fast-spiking",0.579101980536265,0.252430278232192,0
"2923",2923,"Bcat1",0.0770269961891827,1.04047023196302,281.601585223749,0.768049691588461,0.866,36,9,25,"Fast-spiking",48.5441604495358,3.91260587089368,0
"2924",2924,"Bccip",0.0510424406712251,1.67491345657314,92.9378715229688,1.59078915731525,0.728,28,7,25,"Fast-spiking",19.471640495253,1.87736563424961,0
"2925",2925,"Bckdk",0.0601840361750232,0.378032317594342,4.16609774252583,0.49825422172738,0.852,28,7,25,"Fast-spiking",1.22788249073556,1.22836662932303,0
"2926",2926,"Bcl9",0.151354412479347,1.42259831038955,5.69945334149442,0.954554878111986,0.619,28,7,25,"Fast-spiking",2.05676664249113,2.02193291972528,0
"2927",2927,"Bclaf1",0.0280960964127551,12.0330234971947,1323.61237514023,11.6663358983056,0.202,44,11,25,"Fast-spiking",214.016970945006,7.51485739301933,0
"2928",2928,"Becn1",0.0265419188285681,14.6076264760114,1182.21892698753,9.58957380781222,0.712,24,6,25,"Fast-spiking",254.796085143204,18.9797353241434,0
"2929",2929,"Bend6",0.441063991531139,4.03314457174636,383.301411893885,2.76916472848417,0.123,32,8,25,"Fast-spiking",107.296988434605,11.9167018069104,0
"2930",2930,"Bex2",0.0110930118188,0.100236248284604,2868.0541018559,0.881105765768634,0.704,52,13,25,"Fast-spiking",641.501126004817,150.215993306563,1.42790045878991
"2931",2931,"Bin1",0.0440000131777811,0.784436056519036,1558.62264150632,1.32982621650913,0.443,48,12,25,"Fast-spiking",305.990195817237,19.5517852298732,0
"2932",2932,"Bin3",0.0821672552342981,0.502265769781582,83.6704050750238,0.0563025703997279,0.384,36,9,25,"Fast-spiking",1.6508633664096,0.464435867467798,0
"2933",2933,"Blzf1",0.0538470678512945,1.50014346453953,97.8739422364978,7.6945105143669,0.297,28,7,25,"Fast-spiking",168.78555592957,15.9162904532471,0
"2934",2934,"Bmpr1a",0.0391556725899953,0.425091491879259,114.271850475515,0.948181786475052,0.675,36,9,25,"Fast-spiking",22.1391019677529,1.28508888365805,0
"2935",2935,"Bmpr2",0.0158172379271855,10.3104053372336,2327.53657408465,11.8870816831549,0.241,40,10,25,"Fast-spiking",342.516467949792,4.1630842086314,0
"2936",2936,"Bms1",0.0248548631914068,0.189023545918703,6.91407996531627,0.589176827277212,0.36,20,5,25,"Fast-spiking",2.54909830486172,0.978378506050192,0
"2937",2937,"Bnip3l",0.0573787667068858,1.26902990919874,105.261916430649,2.59151705101895,0.588,36,9,25,"Fast-spiking",37.143921572278,1.88943410367994,0
"2938",2938,"Bola2",0.0841619083919854,1.38682318301611,5689.49174936394,0.0621317217928042,0.467,24,6,25,"Fast-spiking",34.4723630533037,0.477918036460626,0
"2939",2939,"Bptf",0.114853175832324,3.8990527905223,456.522897232061,2.84817614626365,0.556,56,14,25,"Fast-spiking",73.4179519305851,5.83704804262376,0.573066621573588
"2940",2940,"Braf",0.0785140727596298,3.94217567812757,276.500609775226,2.26384035123892,0.172,36,9,25,"Fast-spiking",31.069711012733,1.29376559690598,0
"2941",2941,"Brd2",0.0214391600972327,1.0005326832823,15614.9688586775,0.199776695088658,0.842,40,10,25,"Fast-spiking",195.774481628486,1.12037576209229,0
"2942",2942,"Brix1",0.016205232587097,0.31397675100449,122.92259842271,0.0467071660991473,0.521,20,5,25,"Fast-spiking",1.57580920887079,0.342143568429105,0
"2943",2943,"Brk1",0.0392764801044154,11.6087278905564,1645.16766364055,2.22283476636027,0.204,36,9,25,"Fast-spiking",259.926923613585,8.36027564445028,0
"2944",2944,"Brsk2",0.0918442671411194,8.62480633236248,517.933642125106,2.01709472928979,0.958,44,11,25,"Fast-spiking",36.3522931896115,4.85401642754208,0
"2945",2945,"Brwd1",0.112832826860189,112.659285320545,2309.24459737234,12.004430497781,0.102,40,10,25,"Fast-spiking",311.432665704485,11.6436383532586,0
"2946",2946,"Bsg",0.152516932436465,0.721831732878328,79.3653326364812,0.970937397396054,0.354,88,22,25,"Fast-spiking",16.0954247680656,3.29846835645816,4.71316183730921
"2947",2947,"Bsn",0.0217168677753379,0.149778817674681,1673.98887597268,0.967488936413321,0.858,48,12,25,"Fast-spiking",363.287274940302,22.7284942208389,0
"2948",2948,"Btbd3",0.0355497935935353,0.673554509079075,37.182363013086,1.86341558115431,0.97,24,6,25,"Fast-spiking",15.9650310863733,2.27180936633468,0
"2949",2949,"Btf3",0.0581930967243456,2.60295410331378,106.193200035141,4.21176724710743,0.471,20,5,25,"Fast-spiking",58.2158593126603,56.8847691760219,0
"2950",2950,"Btg1",0.0577323498474812,1.73526031078244,117.93556148998,1.0970516936617,0.721,36,9,25,"Fast-spiking",12.849275453019,1.04046398391791,0
"2951",2951,"Btrc",0.0115633616711232,1.51636758958606,795.23612229467,7.11461302405203,0.613,20,5,25,"Fast-spiking",202.922107318081,14.4549960135787,0
"2952",2952,"Bzrap1",0.0640055409115933,2.27036166929476,420.408892205116,2.49107693346306,0.846,40,10,25,"Fast-spiking",72.5295938497421,4.22575193811713,0
"2953",2953,"Bzw1",0.0611947726226578,0.361432863219547,79.4359150467603,0.850151375854177,0.693,52,13,25,"Fast-spiking",16.9246552926799,1.35043434889513,0.0940442357912765
"2954",2954,"C1qb",0.0499561801800996,151.093499289204,1721.16787370679,59.1073537228434,0.811,24,6,25,"Fast-spiking",293.833855842175,17.7861910391721,0
"2955",2955,"C1ql3",0.0215808423294358,0.366129380624522,92.8895148112418,0.0272639809584335,0.224,20,5,25,"Fast-spiking",0.788927498694621,0.268032612817376,0
"2956",2956,"C2cd3",0.0940771032705023,1.31670580456875,4.0071189159009,84.1395803973609,0.896,20,5,25,"Fast-spiking",122.660444998834,33.5956099857794,0
"2957",2957,"C2cd5",0.0194870619881625,0.441059821482708,2055.08860806163,0.767527566590943,1,20,5,25,"Fast-spiking",425.373035960368,6.26730032726778,0
"2958",2958,"C87436",0.028761264205791,2.4012019683579,142.27530222569,3.0222295090501,0.905,20,5,25,"Fast-spiking",35.0188504306687,1.77575921409483,0
"2959",2959,"C530008M17Rik",0.0667425764039699,0.454294340045654,98.1051907252533,2.34245767107661,0.731,40,10,25,"Fast-spiking",82.2277251533107,26.5404841762982,0
"2960",2960,"Cab39",0.0315979815058757,0.625149918148938,1146.54758014129,1.183787527593,0.968,28,7,25,"Fast-spiking",295.473704989684,56.0738874027909,0
"2961",2961,"Cabp1",0.033919134415803,0.63964930022523,632.172947970737,0.795112877602872,0.869,24,6,25,"Fast-spiking",131.198319802008,14.2255474946795,0
"2962",2962,"Cacna1a",0.0433735490907637,0.432991552493328,647.99696761338,0.971253598498335,0.694,40,10,25,"Fast-spiking",143.561016388126,21.682499975344,0
"2963",2963,"Cacna1b",0.0530329179393725,0.529845125871249,26.8198317069415,0.0623018430187072,0.922,20,5,25,"Fast-spiking",0.82797075855872,0.559138477834194,0
"2964",2964,"Cacna1g",0.0517090459240563,3.04314967827723,410.419746627862,2.62242853935283,0.928,40,10,25,"Fast-spiking",65.0752557024533,4.47726138008585,0
"2965",2965,"Cacna2d1",0.0769505533798702,2.79801958004182,46.4872625090015,0.63994249765204,0.162,28,7,25,"Fast-spiking",3.43691176702793,1.20117884963508,0
"2966",2966,"Cacnb4",0.0351531183649227,0.389381587931883,2192.27874664997,0.820096939284299,0.999,44,11,25,"Fast-spiking",368.819198586472,21.5536796839222,0
"2967",2967,"Cadm1",0.143020080118448,1.17668494519117,3314.37421840322,1.29138621050336,0.926,64,16,25,"Fast-spiking",789.349434621719,136.856090246166,2.08574105775759
"2968",2968,"Cadm2",0.0460823103963679,0.605665995950914,1551.7979338441,1.02566325339611,0.255,36,9,25,"Fast-spiking",335.225844274399,26.7405489898304,0
"2969",2969,"Cadm3",0.0170875078928399,0.171101520404675,690.010104778214,0.0424064170298259,1,32,8,25,"Fast-spiking",9.25141345807558,0.713629484778956,0
"2970",2970,"Cadm4",0.114751605175924,9.85477244044928,56.443147170853,4.75809844609883,0.781,24,6,25,"Fast-spiking",15.7989454027025,4.68691115805309,0
"2971",2971,"Cadps",0.0581993702218727,0.383825289982739,930.346298976526,0.964456360653506,0.401,44,11,25,"Fast-spiking",215.999415824237,36.1444621669001,0
"2972",2972,"Calb1",0.0914128064484067,1.77287889210823,7026.01351810187,1.39846245083028,0.866,40,10,25,"Fast-spiking",1291.42221012913,395.00735765791,0
"2973",2973,"Cald1",0.109580704555579,1.05092335003388,33.0048717211073,0.904381188008852,0.846,44,11,25,"Fast-spiking",6.99487839534936,1.42385244852663,0
"2974",2974,"Calm1",0.0792903814729883,0.430468028120367,3192.18248240981,0.972602420212877,0.853,76,19,25,"Fast-spiking",611.963855483775,71.6208489273407,38.7526639956535
"2975",2975,"Calm2",0.0832837990069534,0.908473569918521,7951.64945446046,1.06971968100149,0.832,72,18,25,"Fast-spiking",1067.51954654142,75.6903473795073,1.60784496896977
"2976",2976,"Calm3",0.150008011706329,1.00873724360147,1178.80105597403,1.12979090925126,0.376,80,20,25,"Fast-spiking",212.445691720808,17.6009035527889,13.7715199798234
"2977",2977,"Caly",0.0404078061939489,4.27726818468632,514.921549109612,6.95924658606044,0.512,24,6,25,"Fast-spiking",163.496726748264,34.5150275378215,0
"2978",2978,"Camk1",0.060728355862215,2.76071189647113,253.917120888923,2.11416866614297,0.808,28,7,25,"Fast-spiking",32.9979545506404,5.72620631619054,0
"2979",2979,"Camk2a",0.0688332318875955,1.25093515217199,463.435589199717,1.31792138095075,0.819,56,14,25,"Fast-spiking",72.2760724602504,10.0816771088221,0.785526972884869
"2980",2980,"Camk2b",0.0385793310427108,1.48117817352374,708.098478975192,2.36851530376666,0.589,44,11,25,"Fast-spiking",124.381905790894,1.74220371190129,0
"2981",2981,"Camk2g",0.0719919345905579,1.90713848982858,464.722856847644,1.97646736225693,0.208,36,9,25,"Fast-spiking",112.419678164551,43.9838888866965,0
"2982",2982,"Camk2n1",0.307346809972062,2.83576154870159,1857.1752863473,1.87595509379278,0.126,68,17,25,"Fast-spiking",546.836461920268,162.944302439709,152.477901613507
"2983",2983,"Camk2n2",0.010720195236666,1.85044515074589,927.048757137576,7.50204690847385,0.598,20,5,25,"Fast-spiking",271.708580037199,23.8255407965868,0
"2984",2984,"Camkk2",0.0942003888590647,1.89092431001678,350.924341430334,1.46443689200482,0.104,56,14,25,"Fast-spiking",42.9149718397804,2.44382388359649,0.28213270737383
"2985",2985,"Camkv",0.0652242953539539,4.23125879759537,575.261451176196,3.17839526490574,0.218,32,8,25,"Fast-spiking",119.459453498286,14.8045690591595,0
"2986",2986,"Caml",0.0629832229194251,0.674929971673545,145.503062535317,0.87028431176678,0.989,36,9,25,"Fast-spiking",34.5995461495367,10.654835148713,0
